time_stamp,program_name,J 1,J 2,J 3,J 4,J 5,J 6,Reg [   4],Reg [   8],Reg [  14],Reg [ 107],Reg [  61],Reg [  62],DO [1]
      7984,HOME_CZ_DIRTY_HOME_COOK, 109.116, -42.618, -15.138, -46.441,  31.118,  40.515,  26,  26,  12, 100,   1,   0,OFF
      8000,HOME_CZ_DIRTY_HOME_COOK, 109.460, -41.300, -18.069, -45.998,  31.321,  39.563,  26,  26,  12, 100,   1,   0,OFF
      8008,HOME_CZ_DIRTY_HOME_COOK, 109.639, -40.613, -19.522, -45.783,  31.439,  39.110,  26,  26,  12, 100,   1,   0,OFF
      8016,HOME_CZ_DIRTY_HOME_COOK, 109.819, -39.911, -20.963, -45.567,  31.574,  38.665,  26,  26,  12, 100,   1,   0,OFF
      8024,HOME_CZ_DIRTY_HOME_COOK, 109.997, -39.195, -22.391, -45.346,  31.731,  38.223,  26,  26,  12, 100,   1,   0,OFF
      8032,HOME_CZ_DIRTY_HOME_COOK, 110.171, -38.467, -23.805, -45.117,  31.914,  37.780,  26,  26,  12, 100,   1,   0,OFF
      8040,HOME_CZ_DIRTY_HOME_COOK, 110.336, -37.729, -25.201, -44.876,  32.128,  37.329,  26,  26,  12, 100,   1,   0,OFF
      8048,HOME_CZ_DIRTY_HOME_COOK, 110.491, -36.982, -26.579, -44.619,  32.379,  36.867,  26,  26,  12, 100,   1,   0,OFF
      8056,HOME_CZ_DIRTY_HOME_COOK, 110.633, -36.230, -27.928, -44.346,  32.667,  36.394,  26,  26,  12, 100,   1,   0,OFF
      8064,HOME_CZ_DIRTY_HOME_COOK, 110.760, -35.479, -29.237, -44.057,  32.995,  35.913,  26,  26,  12, 100,   1,   0,OFF
      8072,HOME_CZ_DIRTY_HOME_COOK, 110.872, -34.731, -30.498, -43.753,  33.361,  35.426,  26,  26,  12, 100,   1,   0,OFF
      8080,HOME_CZ_DIRTY_HOME_COOK, 110.968, -33.987, -31.713, -43.435,  33.766,  34.932,  26,  26,  12, 100,   1,   0,OFF
      8088,HOME_CZ_DIRTY_HOME_COOK, 111.048, -33.247, -32.880, -43.102,  34.208,  34.432,  26,  26,  12, 100,   1,   0,OFF
      8096,HOME_CZ_DIRTY_HOME_COOK, 111.114, -32.512, -34.000, -42.757,  34.684,  33.928,  26,  26,  12, 100,   1,   0,OFF
      8104,HOME_CZ_DIRTY_HOME_COOK, 111.166, -31.784, -35.074, -42.401,  35.193,  33.421,  26,  26,  12, 100,   1,   0,OFF
      8112,HOME_CZ_DIRTY_HOME_COOK, 111.204, -31.061, -36.107, -42.034,  35.731,  32.910,  26,  26,  12, 100,   1,   0,OFF
      8128,HOME_CZ_DIRTY_HOME_COOK, 111.247, -29.626, -38.065, -41.269,  36.888,  31.876,  26,  26,  12, 100,   1,   0,OFF
      8136,HOME_CZ_DIRTY_HOME_COOK, 111.253, -28.912, -38.996, -40.872,  37.504,  31.354,  26,  26,  12, 100,   1,   0,OFF
      8144,HOME_CZ_DIRTY_HOME_COOK, 111.250, -28.201, -39.901, -40.468,  38.141,  30.828,  26,  26,  12, 100,   1,   0,OFF
      8152,HOME_CZ_DIRTY_HOME_COOK, 111.239, -27.491, -40.782, -40.055,  38.800,  30.298,  26,  26,  12, 100,   1,   0,OFF
      8160,HOME_CZ_DIRTY_HOME_COOK, 111.221, -26.783, -41.641, -39.635,  39.477,  29.765,  26,  26,  12, 100,   1,   0,OFF
      8168,HOME_CZ_DIRTY_HOME_COOK, 111.196, -26.075, -42.481, -39.209,  40.171,  29.229,  26,  26,  12, 100,   1,   0,OFF
      8176,HOME_CZ_DIRTY_HOME_COOK, 111.164, -25.366, -43.306, -38.775,  40.882,  28.688,  26,  26,  12, 100,   1,   0,OFF
      8184,HOME_CZ_DIRTY_HOME_COOK, 111.127, -24.651, -44.125, -38.331,  41.614,  28.140,  26,  26,  12, 100,   1,   0,OFF
      8192,HOME_CZ_DIRTY_HOME_COOK, 111.085, -23.924, -44.942, -37.875,  42.372,  27.579,  26,  26,  12, 100,   1,   0,OFF
      8200,HOME_CZ_DIRTY_HOME_COOK, 111.037, -23.186, -45.759, -37.408,  43.153,  27.008,  26,  26,  12, 100,   1,   0,OFF
      8208,HOME_CZ_DIRTY_HOME_COOK, 110.984, -22.438, -46.576, -36.929,  43.956,  26.426,  26,  26,  12, 100,   1,   0,OFF
      8216,HOME_CZ_DIRTY_HOME_COOK, 110.926, -21.680, -47.393, -36.440,  44.780,  25.835,  26,  26,  12, 100,   1,   0,OFF
      8224,HOME_CZ_DIRTY_HOME_COOK, 110.865, -20.913, -48.210, -35.941,  45.623,  25.234,  26,  26,  12, 100,   1,   0,OFF
      8232,HOME_CZ_DIRTY_HOME_COOK, 110.799, -20.139, -49.027, -35.434,  46.483,  24.625,  26,  26,  12, 100,   1,   0,OFF
      8240,HOME_CZ_DIRTY_HOME_COOK, 110.730, -19.356, -49.844, -34.918,  47.360,  24.009,  26,  26,  12, 100,   1,   0,OFF
      8256,HOME_CZ_DIRTY_HOME_COOK, 110.583, -17.772, -51.480, -33.867,  49.153,  22.757,  26,  26,  12, 100,   1,   0,OFF
      8264,HOME_CZ_DIRTY_HOME_COOK, 110.506, -16.972, -52.298, -33.333,  50.067,  22.123,  26,  26,  12, 100,   1,   0,OFF
      8272,HOME_CZ_DIRTY_HOME_COOK, 110.427, -16.167, -53.117, -32.795,  50.990,  21.484,  26,  26,  12, 100,   1,   0,OFF
      8280,HOME_CZ_DIRTY_HOME_COOK, 110.347, -15.358, -53.937, -32.252,  51.920,  20.842,  26,  26,  12, 100,   1,   0,OFF
      8288,HOME_CZ_DIRTY_HOME_COOK, 110.265, -14.547, -54.757, -31.707,  52.856,  20.197,  26,  26,  12, 100,   1,   0,OFF
      8296,HOME_CZ_DIRTY_HOME_COOK, 110.183, -13.734, -55.578, -31.160,  53.795,  19.550,  26,  26,  12, 100,   1,   0,OFF
      8304,HOME_CZ_DIRTY_HOME_COOK, 110.100, -12.920, -56.398, -30.613,  54.733,  18.903,  26,  26,  12, 100,   1,   0,OFF
      8312,HOME_CZ_DIRTY_HOME_COOK, 110.015, -12.107, -57.214, -30.063,  55.667,  18.257,  26,  26,  12, 100,   1,   0,OFF
      8320,HOME_CZ_DIRTY_HOME_COOK, 109.926, -11.295, -58.024, -29.512,  56.592,  17.613,  26,  26,  12, 100,   1,   0,OFF
      8328,HOME_CZ_DIRTY_HOME_COOK, 109.833, -10.486, -58.823, -28.959,  57.502,  16.973,  26,  26,  12, 100,   1,   0,OFF
      8336,HOME_CZ_DIRTY_HOME_COOK, 109.733,  -9.682, -59.607, -28.404,  58.393,  16.339,  26,  26,  12, 100,   1,   0,OFF
      8344,HOME_CZ_DIRTY_HOME_COOK, 109.627,  -8.883, -60.373, -27.847,  59.260,  15.712,  26,  26,  12, 100,   1,   0,OFF
      8352,HOME_CZ_DIRTY_HOME_COOK, 109.511,  -8.093, -61.116, -27.287,  60.096,  15.094,  26,  26,  12, 100,   1,   0,OFF
      8360,HOME_CZ_DIRTY_HOME_COOK, 109.386,  -7.312, -61.833, -26.726,  60.896,  14.487,  26,  26,  12, 100,   1,   0,OFF
      8368,HOME_CZ_DIRTY_HOME_COOK, 109.249,  -6.543, -62.518, -26.162,  61.655,  13.893,  26,  26,  12, 100,   1,   0,OFF
      8384,HOME_CZ_DIRTY_HOME_COOK, 108.937,  -5.044, -63.778, -25.031,  63.026,  12.751,  26,  26,  12, 100,   1,   0,OFF
      8392,HOME_CZ_DIRTY_HOME_COOK, 108.759,  -4.317, -64.344, -24.463,  63.627,  12.207,  26,  26,  12, 100,   1,   0,OFF
      8400,HOME_CZ_DIRTY_HOME_COOK, 108.566,  -3.608, -64.861, -23.895,  64.164,  11.684,  26,  26,  12, 100,   1,   0,OFF
      8408,HOME_CZ_DIRTY_HOME_COOK, 108.357,  -2.918, -65.328, -23.328,  64.632,  11.182,  26,  26,  12, 100,   1,   0,OFF
      8416,HOME_CZ_DIRTY_HOME_COOK, 108.134,  -2.248, -65.742, -22.765,  65.033,  10.705,  26,  26,  12, 100,   1,   0,OFF
      8424,HOME_CZ_DIRTY_HOME_COOK, 107.900,  -1.601, -66.106, -22.209,  65.365,  10.252,  26,  26,  12, 100,   1,   0,OFF
      8432,HOME_CZ_DIRTY_HOME_COOK, 107.656,   -.976, -66.418, -21.664,  65.632,   9.825,  26,  26,  12, 100,   1,   0,OFF
      8440,HOME_CZ_DIRTY_HOME_COOK, 107.406,   -.376, -66.683, -21.132,  65.837,   9.423,  26,  26,  12, 100,   1,   0,OFF
      8448,HOME_CZ_DIRTY_HOME_COOK, 107.152,    .201, -66.902, -20.615,  65.982,   9.046,  26,  26,  12, 100,   1,   0,OFF
      8456,HOME_CZ_DIRTY_HOME_COOK, 106.894,    .755, -67.077, -20.114,  66.070,   8.694,  26,  26,  12, 100,   1,   0,OFF
      8464,HOME_CZ_DIRTY_HOME_COOK, 106.636,   1.285, -67.209, -19.631,  66.105,   8.367,  26,  26,  12, 100,   1,   0,OFF
      8472,HOME_CZ_DIRTY_HOME_COOK, 106.378,   1.790, -67.302, -19.170,  66.089,   8.066,  26,  26,  12, 100,   1,   0,OFF
      8480,HOME_CZ_DIRTY_HOME_COOK, 106.124,   2.270, -67.358, -18.730,  66.026,   7.789,  26,  26,  12, 100,   1,   0,OFF
      8488,HOME_CZ_DIRTY_HOME_COOK, 105.874,   2.723, -67.377, -18.315,  65.920,   7.538,  26,  26,  12, 100,   1,   0,OFF
      8496,HOME_CZ_DIRTY_HOME_COOK, 105.631,   3.149, -67.362, -17.926,  65.772,   7.313,  26,  26,  12, 100,   1,   0,OFF
      8512,HOME_CZ_DIRTY_HOME_COOK, 105.167,   3.915, -67.238, -17.228,  65.365,   6.938,  26,  26,  12, 100,   1,   0,OFF
      8520,HOME_CZ_DIRTY_HOME_COOK, 104.947,   4.255, -67.130, -16.920,  65.108,   6.789,  26,  26,  12, 100,   1,   0,OFF
      8528,HOME_CZ_DIRTY_HOME_COOK, 104.735,   4.569, -66.993, -16.637,  64.817,   6.664,  26,  26,  12, 100,   1,   0,OFF
      8536,HOME_CZ_DIRTY_HOME_COOK, 104.529,   4.858, -66.829, -16.377,  64.495,   6.561,  26,  26,  12, 100,   1,   0,OFF
      8544,HOME_CZ_DIRTY_HOME_COOK, 104.333,   5.123, -66.644, -16.142,  64.148,   6.478,  26,  26,  12, 100,   1,   0,OFF
      8552,HOME_CZ_DIRTY_HOME_COOK, 104.145,   5.366, -66.439, -15.928,  63.781,   6.414,  26,  26,  12, 100,   1,   0,OFF
      8560,HOME_CZ_DIRTY_HOME_COOK, 103.966,   5.588, -66.221, -15.737,  63.401,   6.367,  26,  26,  12, 100,   1,   0,OFF
      8568,HOME_CZ_DIRTY_HOME_COOK, 103.798,   5.789, -65.993, -15.566,  63.013,   6.337,  26,  26,  12, 100,   1,   0,OFF
      8576,HOME_CZ_DIRTY_HOME_COOK, 103.640,   5.970, -65.760, -15.415,  62.622,   6.338,  26,  26,  12, 100,   1,   0,OFF
      8584,HOME_CZ_DIRTY_HOME_COOK, 103.493,   6.135, -65.523, -15.281,  62.234,   6.388,  26,  26,  12, 100,   1,   0,OFF
      8592,HOME_CZ_DIRTY_HOME_COOK, 103.355,   6.283, -65.288, -15.164,  61.853,   6.506,  26,  26,  12, 100,   1,   0,OFF
      8600,HOME_CZ_DIRTY_HOME_COOK, 103.229,   6.416, -65.058, -15.061,  61.486,   6.709,  26,  26,  12, 100,   1,   0,OFF
      8608,HOME_CZ_DIRTY_HOME_COOK, 103.113,   6.536, -64.836, -14.971,  61.137,   7.017,  26,  26,  12, 100,   1,   0,OFF
      8616,HOME_CZ_DIRTY_HOME_COOK, 103.008,   6.644, -64.627, -14.894,  60.812,   7.449,  26,  26,  12, 100,   1,   0,OFF
      8624,HOME_CZ_DIRTY_HOME_COOK, 102.913,   6.741, -64.435, -14.826,  60.517,   8.025,  26,  26,  12, 100,   1,   0,OFF
      8640,HOME_CZ_DIRTY_HOME_COOK, 102.755,   6.912, -64.110, -14.713,  60.031,   9.691,  26,  26,  12, 100,   1,   0,OFF
      8648,HOME_CZ_DIRTY_HOME_COOK, 102.688,   6.989, -63.974, -14.663,  59.835,  10.828,  26,  26,  12, 100,   1,   0,OFF
      8656,HOME_CZ_DIRTY_HOME_COOK, 102.627,   7.064, -63.853, -14.617,  59.665,  12.201,  26,  26,  12, 100,   1,   0,OFF
      8664,HOME_CZ_DIRTY_HOME_COOK, 102.571,   7.136, -63.743, -14.573,  59.517,  13.838,  26,  26,  12, 100,   1,   0,OFF
      8672,HOME_CZ_DIRTY_HOME_COOK, 102.517,   7.208, -63.641, -14.530,  59.386,  15.754,  26,  26,  12, 100,   1,   0,OFF
      8680,HOME_CZ_DIRTY_HOME_COOK, 102.466,   7.281, -63.546, -14.487,  59.269,  17.938,  26,  26,  12, 100,   1,   0,OFF
      8688,HOME_CZ_DIRTY_HOME_COOK, 102.416,   7.354, -63.456, -14.445,  59.164,  20.369,  26,  26,  12, 100,   1,   0,OFF
      8696,HOME_CZ_DIRTY_HOME_COOK, 102.366,   7.429, -63.368, -14.402,  59.067,  23.030,  26,  26,  12, 100,   1,   0,OFF
      8704,HOME_CZ_DIRTY_HOME_COOK, 102.317,   7.505, -63.281, -14.358,  58.974,  25.898,  26,  26,  12, 100,   1,   0,OFF
      8712,HOME_CZ_DIRTY_HOME_COOK, 102.267,   7.585, -63.193, -14.314,  58.882,  28.952,  26,  26,  12, 100,   1,   0,OFF
      8720,HOME_CZ_DIRTY_HOME_COOK, 102.215,   7.668, -63.102, -14.268,  58.788,  32.164,  26,  26,  12, 100,   1,   0,OFF
      8728,HOME_CZ_DIRTY_HOME_COOK, 102.162,   7.754, -63.008, -14.220,  58.691,  35.507,  26,  26,  12, 100,   1,   0,OFF
      8736,HOME_CZ_DIRTY_HOME_COOK, 102.108,   7.844, -62.910, -14.172,  58.590,  38.952,  26,  26,  12, 100,   1,   0,OFF
      8744,HOME_CZ_DIRTY_HOME_COOK, 102.052,   7.935, -62.810, -14.122,  58.487,  42.474,  26,  26,  12, 100,   1,   0,OFF
      8752,HOME_CZ_DIRTY_HOME_COOK, 101.997,   8.028, -62.709, -14.073,  58.382,  46.047,  26,  26,  12, 100,   1,   0,OFF
      8768,HOME_CZ_DIRTY_HOME_COOK, 101.886,   8.217, -62.503, -13.975,  58.171,  53.262,  26,  26,  12, 100,   1,   0,OFF
      8776,HOME_CZ_DIRTY_HOME_COOK, 101.831,   8.311, -62.400, -13.926,  58.064,  56.882,  26,  26,  12, 100,   1,   0,OFF
      8784,HOME_CZ_DIRTY_HOME_COOK, 101.776,   8.406, -62.296, -13.878,  57.958,  60.509,  26,  26,  12, 100,   1,   0,OFF
      8792,HOME_CZ_DIRTY_HOME_COOK, 101.722,   8.502, -62.193, -13.831,  57.851,  64.144,  26,  26,  12, 100,   1,   0,OFF
      8800,HOME_CZ_DIRTY_HOME_COOK, 101.669,   8.597, -62.089, -13.783,  57.744,  67.786,  26,  26,  12, 100,   1,   0,OFF
      8808,HOME_CZ_DIRTY_HOME_COOK, 101.615,   8.693, -61.984, -13.736,  57.637,  71.435,  26,  26,  12, 100,   1,   0,OFF
      8816,HOME_CZ_DIRTY_HOME_COOK, 101.562,   8.789, -61.880, -13.690,  57.529,  75.092,  26,  26,  12, 100,   1,   0,OFF
      8824,HOME_CZ_DIRTY_HOME_COOK, 101.510,   8.886, -61.775, -13.644,  57.422,  78.756,  26,  26,  12, 100,   1,   0,OFF
      8832,HOME_CZ_DIRTY_HOME_COOK, 101.457,   8.983, -61.670, -13.599,  57.314,  82.428,  26,  26,  12, 100,   1,   0,OFF
      8840,HOME_CZ_DIRTY_HOME_COOK, 101.406,   9.080, -61.565, -13.553,  57.206,  86.107,  26,  26,  12, 100,   1,   0,OFF
      8848,HOME_CZ_DIRTY_HOME_COOK, 101.354,   9.177, -61.459, -13.509,  57.097,  89.794,  26,  26,  12, 100,   1,   0,OFF
      8856,HOME_CZ_DIRTY_HOME_COOK, 101.303,   9.275, -61.353, -13.464,  56.989,  93.488,  26,  26,  12, 100,   1,   0,OFF
      8864,HOME_CZ_DIRTY_HOME_COOK, 101.252,   9.373, -61.247, -13.420,  56.880,  97.190,  26,  26,  12, 100,   1,   0,OFF
      8872,HOME_CZ_DIRTY_HOME_COOK, 101.202,   9.471, -61.141, -13.377,  56.771, 100.899,  26,  26,  12, 100,   1,   0,OFF
      8880,HOME_CZ_DIRTY_HOME_COOK, 101.151,   9.570, -61.034, -13.334,  56.661, 104.616,  26,  26,  12, 100,   1,   0,OFF
      8896,HOME_CZ_DIRTY_HOME_COOK, 101.052,   9.768, -60.820, -13.248,  56.442, 112.072,  26,  26,  12, 100,   1,   0,OFF
      8904,HOME_CZ_DIRTY_HOME_COOK, 101.003,   9.868, -60.713, -13.206,  56.332, 115.811,  26,  26,  12, 100,   1,   0,OFF
      8912,HOME_CZ_DIRTY_HOME_COOK, 100.954,   9.968, -60.605, -13.165,  56.221, 119.558,  26,  26,  12, 100,   1,   0,OFF
      8920,HOME_CZ_DIRTY_HOME_COOK, 100.906,  10.068, -60.497, -13.123,  56.110, 123.312,  26,  26,  12, 100,   1,   0,OFF
      8928,HOME_CZ_DIRTY_HOME_COOK, 100.858,  10.168, -60.388, -13.083,  55.999, 127.075,  26,  26,  12, 100,   1,   0,OFF
      8936,HOME_CZ_DIRTY_HOME_COOK, 100.810,  10.269, -60.280, -13.042,  55.888, 130.844,  26,  26,  12, 100,   1,   0,OFF
      8944,HOME_CZ_DIRTY_HOME_COOK, 100.763,  10.370, -60.171, -13.002,  55.777, 134.622,  26,  26,  12, 100,   1,   0,OFF
      8952,HOME_CZ_DIRTY_HOME_COOK, 100.715,  10.472, -60.061, -12.962,  55.665, 138.407,  26,  26,  12, 100,   1,   0,OFF
      8960,HOME_CZ_DIRTY_HOME_COOK, 100.669,  10.574, -59.952, -12.923,  55.553, 142.200,  26,  26,  12, 100,   1,   0,OFF
      8968,HOME_CZ_DIRTY_HOME_COOK, 100.622,  10.676, -59.842, -12.884,  55.441, 145.999,  26,  26,  12, 100,   1,   0,OFF
      8976,HOME_CZ_DIRTY_HOME_COOK, 100.576,  10.778, -59.733, -12.845,  55.329, 149.788,  26,  26,  12, 100,   1,   0,OFF
      8984,HOME_CZ_DIRTY_HOME_COOK, 100.531,  10.878, -59.624, -12.808,  55.218, 153.542,  26,  26,  12, 100,   1,   0,OFF
      8992,HOME_CZ_DIRTY_HOME_COOK, 100.487,  10.977, -59.518, -12.771,  55.110, 157.233,  26,  26,  12, 100,   1,   0,OFF
      9000,HOME_CZ_DIRTY_HOME_COOK, 100.445,  11.074, -59.414, -12.736,  55.004, 160.830,  26,  26,  12, 100,   1,   0,OFF
      9008,HOME_CZ_DIRTY_HOME_COOK, 100.404,  11.167, -59.314, -12.702,  54.902, 164.297,  26,  26,  12, 100,   1,   0,OFF
      9024,HOME_CZ_DIRTY_HOME_COOK, 100.330,  11.339, -59.129, -12.641,  54.713, 170.699,  26,  26,  12, 100,   1,   0,OFF
      9032,HOME_CZ_DIRTY_HOME_COOK, 100.297,  11.417, -59.046, -12.614,  54.628, 173.557,  26,  26,  12, 100,   1,   0,OFF
      9040,HOME_CZ_DIRTY_HOME_COOK, 100.268,  11.487, -58.971, -12.590,  54.552, 176.137,  26,  26,  12, 100,   1,   0,OFF
      9048,HOME_CZ_DIRTY_HOME_COOK, 100.242,  11.549, -58.905, -12.569,  54.484, 178.405,  26,  26,  12, 100,   1,   0,OFF
      9056,HOME_CZ_DIRTY_HOME_COOK, 100.220,  11.602, -58.848, -12.551,  54.426, 180.332,  26,  26,  12, 100,   1,   0,OFF
      9064,HOME_CZ_DIRTY_HOME_COOK, 100.201,  11.647, -58.801, -12.536,  54.378, 181.922,  26,  26,  12, 100,   1,   0,OFF
      9072,HOME_CZ_DIRTY_HOME_COOK, 100.184,  11.690, -58.760, -12.522,  54.336, 183.210,  26,  26,  12, 100,   1,   0,OFF
      9080,HOME_CZ_DIRTY_HOME_COOK, 100.168,  11.733, -58.724, -12.507,  54.300, 184.227,  26,  26,  12, 100,   1,   0,OFF
      9088,HOME_CZ_DIRTY_HOME_COOK, 100.152,  11.783, -58.691, -12.492,  54.265, 185.007,  26,  26,  12, 100,   1,   0,OFF
      9096,HOME_CZ_DIRTY_HOME_COOK, 100.133,  11.841, -58.659, -12.474,  54.232, 185.580,  26,  26,  12, 100,   1,   0,OFF
      9104,HOME_CZ_DIRTY_HOME_COOK, 100.111,  11.914, -58.624, -12.453,  54.195, 185.977,  26,  26,  12, 100,   1,   0,OFF
      9112,HOME_CZ_DIRTY_HOME_COOK, 100.084,  12.005, -58.586, -12.426,  54.155, 186.230,  26,  26,  12, 100,   1,   0,OFF
      9120,HOME_CZ_DIRTY_HOME_COOK, 100.051,  12.118, -58.541, -12.393,  54.108, 186.369,  26,  26,  12, 100,   1,   0,OFF
      9128,HOME_CZ_DIRTY_HOME_COOK, 100.012,  12.257, -58.488, -12.353,  54.051, 186.426,  26,  26,  12, 100,   1,   0,OFF
      9136,HOME_CZ_DIRTY_HOME_COOK,  99.964,  12.427, -58.423, -12.305,  53.982, 186.431,  26,  26,  12, 100,   1,   0,OFF
      9152,HOME_CZ_DIRTY_HOME_COOK,  99.841,  12.874, -58.250, -12.180,  53.800, 186.399,  26,  26,  12, 100,   1,   0,OFF
      9160,HOME_CZ_DIRTY_HOME_COOK,  99.764,  13.157, -58.137, -12.103,  53.681, 186.379,  26,  26,  12, 100,   1,   0,OFF
      9168,HOME_CZ_DIRTY_HOME_COOK,  99.676,  13.484, -58.005, -12.016,  53.541, 186.357,  26,  26,  12, 100,   1,   0,OFF
      9176,HOME_CZ_DIRTY_HOME_COOK,  99.578,  13.855, -57.851, -11.918,  53.380, 186.333,  26,  26,  12, 100,   1,   0,OFF
      9184,HOME_CZ_DIRTY_HOME_COOK,  99.471,  14.266, -57.675, -11.813,  53.197, 186.309,  26,  26,  12, 100,   1,   0,OFF
      9192,HOME_CZ_DIRTY_HOME_COOK,  99.357,  14.714, -57.480, -11.702,  52.993, 186.284,  26,  26,  12, 100,   1,   0,OFF
      9200,HOME_CZ_DIRTY_HOME_COOK,  99.237,  15.195, -57.264, -11.586,  52.768, 186.259,  26,  26,  12, 100,   1,   0,OFF
      9208,HOME_CZ_DIRTY_HOME_COOK,  99.112,  15.705, -57.028, -11.466,  52.524, 186.235,  26,  26,  12, 100,   1,   0,OFF
      9216,HOME_CZ_DIRTY_HOME_COOK,  98.984,  16.242, -56.773, -11.345,  52.260, 186.212,  26,  26,  12, 100,   1,   0,OFF
      9224,HOME_CZ_DIRTY_HOME_COOK,  98.854,  16.800, -56.500, -11.223,  51.978, 186.190,  26,  26,  12, 100,   1,   0,OFF
      9232,HOME_CZ_DIRTY_HOME_COOK,  98.722,  17.378, -56.210, -11.102,  51.679, 186.171,  26,  26,  12, 100,   1,   0,OFF
      9240,HOME_CZ_DIRTY_HOME_COOK,  98.591,  17.972, -55.904, -10.982,  51.365, 186.154,  26,  26,  12, 100,   1,   0,OFF
      9248,HOME_CZ_DIRTY_HOME_COOK,  98.460,  18.579, -55.582, -10.865,  51.035, 186.139,  26,  26,  12, 100,   1,   0,OFF
      9256,HOME_CZ_DIRTY_HOME_COOK,  98.331,  19.195, -55.247, -10.751,  50.692, 186.127,  26,  26,  12, 100,   1,   0,OFF
      9264,HOME_CZ_DIRTY_HOME_COOK,  98.204,  19.819, -54.900, -10.641,  50.337, 186.118,  26,  26,  12, 100,   1,   0,OFF
      9280,HOME_CZ_DIRTY_HOME_COOK,  97.958,  21.073, -54.176, -10.434,  49.600, 186.108,  26,  26,  12, 100,   1,   0,OFF
      9288,HOME_CZ_DIRTY_HOME_COOK,  97.841,  21.700, -53.802, -10.339,  49.220, 186.108,  26,  26,  12, 100,   1,   0,OFF
      9296,HOME_CZ_DIRTY_HOME_COOK,  97.726,  22.326, -53.421, -10.248,  48.833, 186.109,  26,  26,  12, 100,   1,   0,OFF
      9304,HOME_CZ_DIRTY_HOME_COOK,  97.615,  22.951, -53.033, -10.162,  48.439, 186.114,  26,  26,  12, 100,   1,   0,OFF
      9312,HOME_CZ_DIRTY_HOME_COOK,  97.508,  23.576, -52.638, -10.081,  48.039, 186.121,  26,  26,  12, 100,   1,   0,OFF
      9320,HOME_CZ_DIRTY_HOME_COOK,  97.403,  24.200, -52.236, -10.005,  47.632, 186.131,  26,  26,  12, 100,   1,   0,OFF
      9328,HOME_CZ_DIRTY_HOME_COOK,  97.301,  24.824, -51.828,  -9.933,  47.219, 186.143,  26,  26,  12, 100,   1,   0,OFF
      9336,HOME_CZ_DIRTY_HOME_COOK,  97.202,  25.445, -51.414,  -9.865,  46.801, 186.158,  26,  26,  12, 100,   1,   0,OFF
      9344,HOME_CZ_DIRTY_HOME_COOK,  97.107,  26.061, -50.998,  -9.803,  46.381, 186.175,  26,  26,  12, 100,   1,   0,OFF
      9352,HOME_CZ_DIRTY_HOME_COOK,  97.016,  26.667, -50.582,  -9.745,  45.961, 186.194,  26,  26,  12, 100,   1,   0,OFF
      9360,HOME_CZ_DIRTY_HOME_COOK,  96.929,  27.262, -50.168,  -9.693,  45.544, 186.215,  26,  26,  12, 100,   1,   0,OFF
      9368,HOME_CZ_DIRTY_HOME_COOK,  96.846,  27.842, -49.760,  -9.646,  45.132, 186.238,  26,  26,  12, 100,   1,   0,OFF
      9376,HOME_CZ_DIRTY_HOME_COOK,  96.768,  28.405, -49.359,  -9.603,  44.728, 186.262,  26,  26,  12, 100,   1,   0,OFF
      9384,HOME_CZ_DIRTY_HOME_COOK,  96.694,  28.946, -48.968,  -9.565,  44.335, 186.287,  26,  26,  12, 100,   1,   0,OFF
      9392,HOME_CZ_DIRTY_HOME_COOK,  96.626,  29.464, -48.591,  -9.532,  43.955, 186.313,  26,  26,  12, 100,   1,   0,OFF
      9408,HOME_CZ_DIRTY_HOME_COOK,  96.504,  30.413, -47.889,  -9.479,  43.250, 186.364,  26,  26,  12, 100,   1,   0,OFF
      9416,HOME_CZ_DIRTY_HOME_COOK,  96.451,  30.839, -47.571,  -9.458,  42.930, 186.390,  26,  26,  12, 100,   1,   0,OFF
      9424,HOME_CZ_DIRTY_HOME_COOK,  96.403,  31.227, -47.278,  -9.441,  42.636, 186.414,  26,  26,  12, 100,   1,   0,OFF
      9432,HOME_CZ_DIRTY_HOME_COOK,  96.361,  31.574, -47.015,  -9.426,  42.372, 186.436,  26,  26,  12, 100,   1,   0,OFF
      9440,HOME_CZ_DIRTY_HOME_COOK,  96.325,  31.878, -46.783,  -9.415,  42.139, 186.456,  26,  26,  12, 100,   1,   0,OFF
      9448,HOME_CZ_DIRTY_HOME_COOK,  96.294,  32.143, -46.584,  -9.405,  41.939, 186.474,  26,  26,  12, 100,   1,   0,OFF
      9456,HOME_CZ_DIRTY_HOME_COOK,  96.268,  32.375, -46.418,  -9.397,  41.772, 186.488,  26,  26,  12, 100,   1,   0,OFF
      9464,HOME_CZ_DIRTY_HOME_COOK,  96.246,  32.582, -46.284,  -9.388,  41.637, 186.498,  26,  26,  12, 100,   1,   0,OFF
      9472,HOME_CZ_DIRTY_HOME_COOK,  96.227,  32.770, -46.182,  -9.378,  41.535, 186.503,  26,  26,  12, 100,   1,   0,OFF
      9480,HOME_CZ_DIRTY_HOME_COOK,  96.210,  32.944, -46.112,  -9.367,  41.464, 186.503,  26,  26,  12, 100,   1,   0,OFF
      9488,HOME_CZ_DIRTY_HOME_COOK,  96.196,  33.109, -46.070,  -9.354,  41.421, 186.499,  26,  26,  12, 100,   1,   0,OFF
      9496,HOME_CZ_DIRTY_HOME_COOK,  96.184,  33.266, -46.054,  -9.338,  41.404, 186.490,  26,  26,  12, 100,   1,   0,OFF
